date,wind_speed,wind_direc,pressure,air_temperature,spg
2019-09-24 06:00:00,3.292,221,0.991099,23.913,20.3657
2019-09-24 07:00:00,3.895,240,0.994258,23.263,69.5966
2019-09-24 08:00:00,5.724,303,0.990014,22.663,316.776
2019-09-24 09:00:00,5.655,299,0.987053,22.763,303.929
2019-09-24 10:00:00,5.437,331,0.989322,23.963,266.228
2019-09-24 11:00:00,2.106,338,0.994849,25.363,0.0
2019-09-24 12:00:00,0.326,140,0.992874,25.763,0.0
2019-09-24 13:00:00,0.929,317,0.990605,25.163,0.0
2019-09-24 14:00:00,2.145,92,0.988136,24.963,0.0
2019-09-24 15:00:00,1.938,84,0.987643,25.563,0.0
2019-09-24 16:00:00,5.25,65,0.98626,26.163,231.251
2019-09-24 17:00:00,3.984,46,0.985173,26.763,74.5543
2019-09-24 18:00:00,4.498,348,0.986951,26.313,133.094
2019-09-24 19:00:00,5.002,355,0.988728,25.863,194.108
2019-09-24 20:00:00,5.081,324,0.988531,25.763,203.578
2019-09-24 21:00:00,3.895,312,0.989123,25.563,68.2445
2019-09-24 22:00:00,2.996,311,0.989025,25.063,0.0
2019-09-24 23:00:00,3.262,317,0.992283,24.663,17.828
2019-09-25 00:00:00,3.628,308,0.991198,24.363,47.3543
2019-09-25 01:00:00,5.447,309,0.989322,23.963,268.128
2019-09-25 02:00:00,6.831,333,0.989125,23.563,549.588
2019-09-25 03:00:00,7.158,336,0.988237,23.263,630.205
2019-09-25 04:00:00,6.713,331,0.986163,23.363,521.355
2019-09-25 05:00:00,5.21,329,0.985473,23.363,227.207
2019-09-25 06:00:00,5.121,289,0.986263,22.413,213.013
2019-09-25 07:00:00,5.022,283,0.987152,21.463,199.166
2019-09-25 08:00:00,6.248,297,0.987054,21.563,417.439
2019-09-25 09:00:00,5.23,318,0.989027,22.563,232.277
2019-09-25 10:00:00,5.24,339,0.98794,24.263,231.949
2019-09-25 11:00:00,5.388,341,0.989913,26.363,255.603
2019-09-25 12:00:00,3.342,20,0.989616,27.863,23.0821
2019-09-25 13:00:00,3.618,68,0.990208,27.563,45.4033
2019-09-25 14:00:00,3.529,86,0.987247,26.863,38.2516
2019-09-25 15:00:00,3.905,73,0.986457,26.763,68.3475
2019-09-25 16:00:00,5.843,63,0.985569,26.763,331.032
2019-09-25 17:00:00,7.059,52,0.984187,27.663,592.444
2019-09-25 18:00:00,6.031,35,0.985865,26.113,363.763
2019-09-25 19:00:00,5.012,18,0.987545,24.563,195.94
2019-09-25 20:00:00,9.906,9,0.986063,26.563,1685.66
2019-09-25 21:00:00,8.937,19,0.987938,26.863,1229.02
2019-09-25 22:00:00,9.807,15,0.989123,26.363,1642.32
2019-09-25 23:00:00,9.224,12,0.990801,25.963,1355.1
2019-09-26 00:00:00,10.114,12,0.988827,25.563,1801.14
2019-09-26 01:00:00,11.755,15,0.990506,25.063,2478.74
2019-09-26 02:00:00,11.587,13,0.989815,24.463,2421.54
2019-09-26 03:00:00,10.549,10,0.988533,23.763,2003.51
2019-09-26 04:00:00,10.964,10,0.988039,23.163,2189.38
2019-09-26 05:00:00,9.827,7,0.987645,22.463,1671.41
2019-09-26 06:00:00,8.631,351,0.988139,21.563,1132.39
2019-09-26 07:00:00,7.434,346,0.988732,20.663,723.762
2019-09-26 08:00:00,9.896,345,0.98814,20.263,1718.05
2019-09-26 09:00:00,9.075,358,0.99041,20.763,1308.15
2019-09-26 10:00:00,7.899,347,0.991496,21.763,868.157
2019-09-26 11:00:00,7.345,339,0.991791,22.663,693.153
2019-09-26 12:00:00,6.179,326,0.990507,23.463,399.839
2019-09-26 13:00:00,7.108,312,0.991888,23.963,616.302
2019-09-26 14:00:00,7.098,319,0.990308,24.463,610.627
2019-09-26 15:00:00,6.851,334,0.990012,25.163,552.119
2019-09-26 16:00:00,6.97,347,0.989518,25.663,578.443
2019-09-26 17:00:00,6.614,351,0.988531,25.763,495.585
2019-09-26 18:00:00,7.148,346,0.988432,25.263,622.722
2019-09-26 19:00:00,7.682,345,0.988236,24.763,789.735
2019-09-26 20:00:00,9.105,352,0.989322,23.963,1305.8
2019-09-26 21:00:00,7.464,6,0.993074,23.363,729.429
2019-09-26 22:00:00,6.515,5,0.990705,22.963,478.569
2019-09-26 23:00:00,5.744,15,0.991199,22.763,320.47
2019-09-27 00:00:00,6.12,8,0.990903,22.563,387.628
2019-09-27 01:00:00,6.05,0,0.991199,22.163,373.404
2019-09-27 02:00:00,7.82,356,0.993173,21.663,845.153
2019-09-27 03:00:00,7.978,343,0.990114,21.063,893.628
2019-09-27 04:00:00,7.158,357,0.988831,20.463,637.621
2019-09-27 05:00:00,6.851,10,0.989622,20.263,560.671
2019-09-27 06:00:00,6.584,346,0.989622,19.713,499.615
2019-09-27 07:00:00,6.317,332,0.989622,19.163,438.483
2019-09-27 08:00:00,6.584,333,0.988437,19.263,499.788
2019-09-27 09:00:00,5.932,342,0.989819,20.263,354.958
2019-09-27 10:00:00,6.031,347,0.990607,21.563,370.652
2019-09-27 11:00:00,6.456,351,0.991791,22.763,465.786
2019-09-27 12:00:00,5.309,353,0.990408,23.863,244.853
2019-09-27 13:00:00,4.459,341,0.989124,24.563,129.86
2019-09-27 14:00:00,4.538,324,0.987643,25.163,138.708
2019-09-27 15:00:00,4.587,329,0.987643,25.663,144.278
2019-09-27 16:00:00,3.826,346,0.98478,25.863,62.1352
2019-09-27 17:00:00,3.193,337,0.985076,25.963,11.2665
2019-09-27 18:00:00,3.599,34,0.985273,25.613,44.0221
2019-09-27 19:00:00,4.014,44,0.985373,25.263,77.524
2019-09-27 20:00:00,4.518,65,0.989321,24.963,136.738
2019-09-27 21:00:00,1.186,67,0.985866,24.963,0.0
2019-09-27 22:00:00,2.57,351,0.986853,25.063,0.0
2019-09-27 23:00:00,2.264,352,0.990308,24.763,0.0
2019-09-28 00:00:00,2.659,348,0.989716,24.463,0.0
2019-09-28 01:00:00,3.688,352,0.990309,24.263,52.1305
2019-09-28 02:00:00,4.439,350,0.987446,24.163,127.396
2019-09-28 03:00:00,4.567,346,0.98567,23.963,142.557
2019-09-28 04:00:00,5.358,350,0.985176,23.963,251.644
2019-09-28 05:00:00,5.18,353,0.985176,23.863,221.356
2019-09-28 06:00:00,3.757,352,0.98488,23.213,57.4978
2019-09-28 07:00:00,2.333,5,0.984585,22.563,0.0
2019-09-28 08:00:00,1.592,27,0.984979,23.263,0.0
2019-09-28 09:00:00,0.405,23,0.985274,24.263,0.0
2019-09-28 10:00:00,0.712,18,0.98478,25.463,0.0
2019-09-28 11:00:00,0.198,360,0.989321,26.463,0.0
2019-09-28 12:00:00,0.86,82,0.987148,27.163,0.0
2019-09-28 13:00:00,0.455,167,0.986259,27.763,0.0
2019-09-28 14:00:00,1.058,157,0.983889,27.963,0.0
2019-09-28 15:00:00,1.097,193,0.984778,28.063,0.0
2019-09-28 16:00:00,1.829,192,0.983396,27.963,0.0
2019-09-28 17:00:00,2.205,198,0.982113,27.763,0.0
2019-09-28 18:00:00,3.005,163,0.983001,27.363,0.0
2019-09-28 19:00:00,3.796,166,0.983989,26.963,59.2696
2019-09-28 20:00:00,3.47,154,0.986852,26.663,33.4736
2019-09-28 21:00:00,3.945,181,0.987938,26.563,71.7895
2019-09-28 22:00:00,3.47,193,0.984187,26.363,33.3153
2019-09-28 23:00:00,2.877,199,0.987444,26.263,0.0
2019-09-29 00:00:00,3.381,184,0.988334,26.063,26.6402
2019-09-29 01:00:00,3.836,212,0.988531,25.863,63.3297
2019-09-29 02:00:00,4.053,226,0.987544,25.563,80.7903
2019-09-29 03:00:00,4.854,238,0.987347,25.363,176.327
2019-09-29 04:00:00,4.755,265,0.98636,24.763,164.742
2019-09-29 05:00:00,5.279,296,0.986065,23.963,238.322
2019-09-29 06:00:00,4.913,319,0.985867,23.763,184.161
2019-09-29 07:00:00,4.558,327,0.985769,23.563,141.741
2019-09-29 08:00:00,4.053,355,0.987249,23.463,81.5261
2019-09-29 09:00:00,4.656,341,0.990605,24.563,153.851
2019-09-29 10:00:00,6.11,353,0.990406,25.963,379.867
2019-09-29 11:00:00,5.269,3,0.991985,26.963,235.407
2019-09-29 12:00:00,4.884,23,0.991096,27.663,179.258
2019-09-29 13:00:00,5.012,49,0.991886,27.763,194.584
2019-09-29 14:00:00,5.932,68,0.988727,27.363,346.531
2019-09-29 15:00:00,5.507,63,0.988037,27.163,274.414
2019-09-29 16:00:00,5.981,62,0.989714,27.063,355.521
2019-09-29 17:00:00,6.248,64,0.991888,23.763,415.997
2019-09-29 18:00:00,6.495,54,0.993172,23.813,473.747
2019-09-29 19:00:00,6.732,56,0.994455,23.863,529.221
2019-09-29 20:00:00,5.813,46,0.993863,23.763,332.106
2019-09-29 21:00:00,5.536,45,0.996332,23.463,285.847
2019-09-29 22:00:00,5.22,45,0.995344,23.263,231.854
2019-09-29 23:00:00,5.586,40,0.993469,22.963,294.011
2019-09-30 00:00:00,5.437,42,0.994654,22.763,269.141
2019-09-30 01:00:00,5.002,45,0.99337,22.663,197.202
2019-09-30 02:00:00,5.427,45,0.992876,22.663,267.137
2019-09-30 03:00:00,5.131,59,0.992186,22.663,216.218
2019-09-30 04:00:00,4.795,57,0.991001,22.763,171.734
2019-09-30 05:00:00,5.2,58,0.991791,22.763,227.548
2019-09-30 06:00:00,4.617,56,0.991988,22.663,150.552
2019-09-30 07:00:00,4.034,45,0.992186,22.563,80.807
2019-09-30 08:00:00,3.44,28,0.994358,22.563,33.0369
2019-09-30 09:00:00,2.847,25,0.993172,22.863,0.0
2019-09-30 10:00:00,3.055,45,0.995146,23.463,1.70099
2019-09-30 11:00:00,2.936,45,0.992481,24.063,0.0
2019-09-30 12:00:00,4.281,58,0.994257,24.363,109.357
2019-09-30 13:00:00,5.823,72,0.994158,24.163,333.379
2019-09-30 14:00:00,6.436,78,0.993863,23.663,460.678
2019-09-30 15:00:00,7.316,93,0.991198,23.263,682.116
2019-09-30 16:00:00,7.167,104,0.989421,23.163,634.612
2019-09-30 17:00:00,6.821,104,0.989619,23.363,548.412
2019-09-30 18:00:00,6.05,94,0.990309,23.813,371.178
2019-09-30 19:00:00,5.289,95,0.990902,24.263,241.189
2019-09-30 20:00:00,5.042,85,0.991198,24.363,200.428
2019-09-30 21:00:00,4.824,97,0.992974,24.363,174.567
2019-09-30 22:00:00,4.706,100,0.992185,24.363,160.377
2019-09-30 23:00:00,4.785,93,0.98942,24.363,169.19
2019-10-01 00:00:00,5.121,95,0.991888,24.363,212.754
2019-10-01 01:00:00,4.973,106,0.992875,24.463,192.267
2019-10-01 02:00:00,4.735,111,0.991592,24.463,163.657
2019-10-01 03:00:00,4.755,123,0.990999,24.563,165.762
2019-10-01 04:00:00,5.902,124,0.989914,24.663,344.859
2019-10-01 05:00:00,6.614,115,0.98942,24.863,497.577
2019-10-01 06:00:00,5.882,118,0.989124,24.463,341.412
2019-10-01 07:00:00,5.161,84,0.988927,24.063,218.991
2019-10-01 08:00:00,4.004,56,0.989915,23.763,77.756
2019-10-01 09:00:00,2.916,68,0.990901,24.663,0.0
2019-10-01 10:00:00,3.44,80,0.992381,25.163,32.0588
2019-10-01 11:00:00,4.132,87,0.992381,25.663,90.5304
2019-10-01 12:00:00,5.615,79,0.9909,25.763,295.135
2019-10-01 13:00:00,6.723,82,0.990901,25.463,522.494
2019-10-01 14:00:00,7.869,86,0.991494,24.463,851.343
2019-10-01 15:00:00,6.999,86,0.990803,23.863,589.095
2019-10-01 16:00:00,7.939,95,0.988237,23.063,874.212
2019-10-01 17:00:00,7.444,93,0.988138,22.563,721.431
2019-10-01 18:00:00,7.523,97,0.989914,24.363,742.702
2019-10-01 19:00:00,7.612,84,0.99159,26.163,766.961
2019-10-01 20:00:00,8.057,72,0.991198,24.463,909.591
2019-10-01 21:00:00,6.634,91,0.993073,24.163,505.285
2019-10-01 22:00:00,5.635,89,0.993073,24.663,300.418
2019-10-01 23:00:00,5.615,91,0.992973,25.263,296.335
2019-10-02 00:00:00,6.535,86,0.992776,25.863,479.343
2019-10-02 01:00:00,7.672,94,0.993861,26.263,787.341
2019-10-02 02:00:00,8.7,104,0.992479,26.463,1145.39
2019-10-02 03:00:00,8.769,112,0.993072,26.263,1173.1
2019-10-02 04:00:00,5.862,116,0.991789,26.063,337.326
2019-10-02 05:00:00,5.072,111,0.990702,25.863,202.904
2019-10-02 06:00:00,5.991,108,0.992085,25.613,359.675
2019-10-02 07:00:00,6.92,102,0.993467,25.363,569.559
2019-10-02 08:00:00,6.703,93,0.991689,26.563,516.387
2019-10-02 09:00:00,6.555,81,0.994453,26.763,483.299
2019-10-02 10:00:00,5.398,73,0.994552,26.463,258.631
2019-10-02 11:00:00,6.406,70,0.994256,26.363,449.431
2019-10-02 12:00:00,6.634,58,0.99317,26.163,502.106
2019-10-02 13:00:00,7.513,60,0.993663,26.963,735.762
2019-10-02 14:00:00,8.581,65,0.991294,26.763,1097.63
2019-10-02 15:00:00,9.303,64,0.991689,26.263,1394.53
2019-10-02 16:00:00,9.501,56,0.989419,26.063,1491.18
2019-10-02 17:00:00,9.056,56,0.98863,25.963,1279.09
2019-10-02 18:00:00,10.351,58,0.990307,25.913,1907.75
2019-10-02 19:00:00,11.636,62,0.991888,25.863,2435.21
2019-10-02 20:00:00,11.923,59,0.991986,25.763,2535.94
2019-10-02 21:00:00,10.143,71,0.994059,25.663,1822.88
2019-10-02 22:00:00,8.522,66,0.995145,25.463,1084.06
2019-10-02 23:00:00,7.296,62,0.993368,25.363,672.196
2019-10-03 00:00:00,6.278,57,0.991888,25.263,420.503
2019-10-03 01:00:00,5.922,52,0.993764,25.263,348.893
2019-10-03 02:00:00,6.09,41,0.993072,25.263,377.937
2019-10-03 03:00:00,6.159,41,0.99327,25.163,393.895
2019-10-03 04:00:00,6.94,37,0.992973,25.163,574.522
2019-10-03 05:00:00,7.533,29,0.991789,25.163,745.193
2019-10-03 06:00:00,7.642,352,0.992678,24.463,781.657
2019-10-03 07:00:00,7.751,14,0.993666,23.763,818.282
2019-10-03 08:00:00,9.095,22,0.993665,24.663,1304.33
2019-10-03 09:00:00,9.392,31,0.993368,25.263,1447.04
2019-10-03 10:00:00,10.499,32,0.994059,25.563,1981.17
2019-10-03 11:00:00,10.776,34,0.994157,25.563,2103.58
2019-10-03 12:00:00,10.41,47,0.993664,25.663,1940.24
2019-10-03 13:00:00,10.41,50,0.993763,25.763,1940.24
2019-10-03 14:00:00,10.005,48,0.994157,26.163,1751.05
2019-10-03 15:00:00,9.936,47,0.993466,26.663,1712.51
2019-10-03 16:00:00,9.55,50,0.991689,26.663,1516.18
2019-10-03 17:00:00,8.977,43,0.99159,26.363,1250.35
2019-10-03 18:00:00,7.998,39,0.992183,26.313,886.289
2019-10-03 19:00:00,7.029,30,0.992677,26.263,592.702
2019-10-03 20:00:00,7.682,26,0.992183,26.163,789.306
2019-10-03 21:00:00,9.768,8,0.993269,25.363,1635.08
2019-10-03 22:00:00,9.619,357,0.993961,24.563,1565.73
2019-10-03 23:00:00,9.046,2,0.994553,24.463,1287.4
2019-10-04 00:00:00,10.618,10,0.992382,24.463,2036.4
2019-10-04 01:00:00,10.885,9,0.994653,24.263,2159.21
2019-10-04 02:00:00,10.222,15,0.992777,24.063,1863.93
2019-10-04 03:00:00,10.064,14,0.99337,23.663,1793.44
2019-10-04 04:00:00,10.479,15,0.992778,23.363,1980.64
2019-10-04 05:00:00,10.232,17,0.991495,23.163,1871.29
2019-10-04 06:00:00,10.39,15,0.991988,23.213,1941.24
2019-10-04 07:00:00,10.558,15,0.992383,23.263,2015.61
2019-10-04 08:00:00,10.667,22,0.991987,24.163,2059.03
2019-10-04 09:00:00,10.974,13,0.994948,24.463,2197.99
2019-10-04 10:00:00,10.993,25,0.994455,24.963,2202.88
2019-10-04 11:00:00,10.726,35,0.996034,25.063,2086.78
2019-10-04 12:00:00,9.876,46,0.993862,24.663,1695.54
2019-10-04 13:00:00,10.667,45,0.995936,24.463,2063.69
2019-10-04 14:00:00,10.815,45,0.99406,24.363,2126.74
2019-10-04 15:00:00,10.203,40,0.99327,24.663,1853.24
2019-10-04 16:00:00,9.392,45,0.991394,24.963,1445.49
2019-10-04 17:00:00,8.581,47,0.992382,24.863,1105.76
2019-10-04 18:00:00,8.522,62,0.992382,24.663,1083.23
2019-10-04 19:00:00,8.472,51,0.992481,24.463,1065.69
2019-10-04 20:00:00,5.754,34,0.992678,24.563,320.725
2019-10-04 21:00:00,2.986,38,0.994553,24.463,0.0
2019-10-04 22:00:00,2.531,44,0.994553,24.463,0.0
2019-10-04 23:00:00,4.152,9,0.994553,24.363,93.9645
2019-10-05 00:00:00,5.744,4,0.994752,24.163,320.097
2019-10-05 01:00:00,5.457,359,0.993666,23.963,271.123
2019-10-05 02:00:00,4.973,353,0.992185,23.763,192.729
2019-10-05 03:00:00,5.378,358,0.991987,23.663,257.265
2019-10-05 04:00:00,5.951,8,0.992679,23.463,355.511
2019-10-05 05:00:00,6.406,6,0.991593,23.263,453.471
2019-10-05 06:00:00,6.159,21,0.992975,23.663,396.251
2019-10-05 07:00:00,5.912,10,0.994357,24.063,348.855
2019-10-05 08:00:00,4.478,26,0.992481,24.263,132.93
2019-10-05 09:00:00,5.339,44,0.99554,24.863,250.515
2019-10-05 10:00:00,6.04,46,0.991789,25.363,368.2
2019-10-05 11:00:00,7.662,40,0.99554,25.663,786.973
2019-10-05 12:00:00,7.622,52,0.994751,25.463,774.527
2019-10-05 13:00:00,7.82,63,0.995639,24.863,838.392
2019-10-05 14:00:00,7.78,68,0.993566,24.163,825.934
2019-10-05 15:00:00,7.83,70,0.993271,23.763,842.577
2019-10-05 16:00:00,7.533,70,0.992482,23.563,750.037
2019-10-05 17:00:00,6.307,65,0.991099,23.663,429.433
2019-10-05 18:00:00,7.167,52,0.991,23.663,634.618
2019-10-05 19:00:00,8.028,62,0.990902,23.663,902.727
2019-10-05 20:00:00,7.336,77,0.990507,23.963,686.019
2019-10-05 21:00:00,5.902,85,0.991888,24.063,346.203
2019-10-05 22:00:00,5.447,88,0.993469,23.963,269.226
2019-10-05 23:00:00,5.783,87,0.991691,23.863,326.07
2019-10-06 00:00:00,5.022,75,0.991395,23.763,198.456
2019-10-06 01:00:00,3.648,73,0.992284,23.663,49.298
2019-10-06 02:00:00,2.818,66,0.990605,23.563,0.0
2019-10-06 03:00:00,2.61,60,0.990112,23.463,0.0
2019-10-06 04:00:00,3.836,60,0.988829,23.263,64.3415
2019-10-06 05:00:00,5.259,71,0.98952,23.263,236.692
2019-10-06 06:00:00,3.015,79,0.989125,23.563,0.0
2019-10-06 07:00:00,0.771,144,0.988828,23.863,0.0
2019-10-06 08:00:00,1.414,277,0.991,23.663,0.0
2019-10-06 09:00:00,2.719,278,0.989125,23.463,0.0
2019-10-06 10:00:00,2.798,321,0.989321,24.563,0.0
2019-10-06 11:00:00,1.562,336,0.988334,25.863,0.0
2019-10-06 12:00:00,1.582,46,0.988234,26.763,0.0
2019-10-06 13:00:00,0.722,105,0.987642,27.263,0.0
2019-10-06 14:00:00,1.384,107,0.986654,27.463,0.0
2019-10-06 15:00:00,1.611,77,0.986358,27.363,0.0
2019-10-06 16:00:00,4.567,88,0.98399,26.163,140.9
2019-10-06 17:00:00,8.028,100,0.983596,24.263,894.725
2019-10-06 18:00:00,7.721,109,0.985374,24.063,801.414
2019-10-06 19:00:00,7.425,118,0.98715,23.863,711.364
2019-10-06 20:00:00,4.973,137,0.985274,24.163,191.069
2019-10-06 21:00:00,4.637,145,0.990408,24.263,151.661
2019-10-06 22:00:00,5.081,146,0.991099,24.263,205.603
2019-10-06 23:00:00,6.307,158,0.987644,24.263,426.753
2019-10-07 00:00:00,5.833,169,0.985175,24.163,332.079
2019-10-07 01:00:00,4.864,184,0.985966,23.863,178.325
2019-10-07 02:00:00,5.507,193,0.986163,23.663,277.469
2019-10-07 03:00:00,6.228,190,0.986459,23.363,409.378
2019-10-07 04:00:00,6.851,177,0.985078,23.363,552.676
2019-10-07 05:00:00,7.365,172,0.985374,23.363,692.392
2019-10-07 06:00:00,6.881,158,0.985275,23.913,558.733
2019-10-07 07:00:00,6.406,148,0.985175,24.463,448.063
2019-10-07 08:00:00,5.24,186,0.984386,24.763,230.38
2019-10-07 09:00:00,4.063,186,0.985865,25.563,81.4101
2019-10-07 10:00:00,2.511,173,0.986951,26.263,0.0
2019-10-07 11:00:00,2.383,140,0.98547,26.863,0.0
2019-10-07 12:00:00,1.987,104,0.987049,27.863,0.0
2019-10-07 13:00:00,2.956,72,0.987345,28.263,0.0
2019-10-07 14:00:00,4.518,94,0.986457,26.663,135.188
2019-10-07 15:00:00,8.057,101,0.984484,25.963,899.452
2019-10-07 16:00:00,9.441,108,0.984188,25.263,1456.99
2019-10-07 17:00:00,9.787,117,0.98478,25.263,1630.14
2019-10-07 18:00:00,8.166,96,0.986064,25.663,937.279
2019-10-07 19:00:00,6.545,94,0.987346,26.063,478.29
2019-10-07 20:00:00,6.693,92,0.983399,24.663,513.032
2019-10-07 21:00:00,7.731,89,0.988631,24.763,805.279
2019-10-07 22:00:00,8.294,101,0.989816,23.963,996.618
2019-10-07 23:00:00,4.983,76,0.988039,23.663,193.32
2019-10-08 00:00:00,5.111,312,0.989126,22.463,212.101
2019-10-08 01:00:00,1.008,50,0.990113,22.563,0.0
2019-10-08 02:00:00,3.806,14,0.986658,23.063,61.6836
2019-10-08 03:00:00,2.788,15,0.989717,22.863,0.0
2019-10-08 04:00:00,2.294,334,0.987646,22.163,0.0
2019-10-08 05:00:00,6.297,312,0.987843,22.063,427.752
2019-10-08 06:00:00,5.467,318,0.987941,22.613,272.319
2019-10-08 07:00:00,4.637,289,0.987941,23.163,151.886
2019-10-08 08:00:00,1.374,329,0.988137,24.263,0.0
2019-10-08 09:00:00,4.004,337,0.988334,25.963,76.7902
2019-10-08 10:00:00,7.523,321,0.989714,27.563,734.216
2019-10-08 11:00:00,8.502,309,0.99149,28.863,1060.22
2019-10-08 12:00:00,10.272,307,0.992871,29.163,1859.89
2019-10-08 13:00:00,10.509,304,0.992378,29.263,1964.14
2019-10-08 14:00:00,10.272,307,0.990108,29.063,1856.79
2019-10-08 15:00:00,9.135,306,0.991391,28.963,1300.32
2019-10-08 16:00:00,8.502,306,0.989516,29.063,1057.37
2019-10-08 17:00:00,7.237,310,0.987442,28.963,640.401
2019-10-08 18:00:00,6.04,335,0.989614,29.363,362.898
2019-10-08 19:00:00,4.854,330,0.991786,29.763,174.454
2019-10-08 20:00:00,5.2,304,0.990699,29.863,220.472
2019-10-08 21:00:00,5.783,310,0.991194,29.763,319.191
2019-10-08 22:00:00,5.655,305,0.994253,29.663,298.872
2019-10-08 23:00:00,6.04,299,0.993562,29.263,364.156
2019-10-09 00:00:00,6.584,312,0.995341,28.463,487.586
2019-10-09 01:00:00,7.078,306,0.993663,27.563,602.199
2019-10-09 02:00:00,7.266,317,0.990998,26.263,658.801
2019-10-09 03:00:00,7.415,337,0.993468,24.663,711.092
2019-10-09 04:00:00,5.18,2,0.991296,24.263,222.982
2019-10-09 05:00:00,5.536,26,0.991888,24.963,282.851
2019-10-09 06:00:00,4.933,10,0.993469,23.813,188.139
2019-10-09 07:00:00,4.33,357,0.995147,22.663,116.537
2019-10-09 08:00:00,5.329,337,0.993766,21.763,251.441
2019-10-09 09:00:00,4.043,349,0.993272,22.563,81.7125
2019-10-09 10:00:00,3.875,358,0.994554,23.963,67.7644
2019-10-09 11:00:00,3.856,9,0.995145,25.663,65.6988
2019-10-09 12:00:00,4.162,10,0.995539,26.963,93.9383
2019-10-09 13:00:00,3.253,25,0.99238,27.563,16.2641
2019-10-09 14:00:00,3.608,48,0.99238,27.563,44.8116
2019-10-09 15:00:00,5.981,79,0.992776,26.463,357.245
2019-10-09 16:00:00,7.276,101,0.99169,25.163,665.206
2019-10-09 17:00:00,5.072,109,0.991295,25.063,203.582
2019-10-09 18:00:00,4.627,109,0.992283,24.563,150.623
2019-10-09 19:00:00,4.192,109,0.99327,24.063,98.7858
2019-10-09 20:00:00,2.907,137,0.99406,24.263,0.0
2019-10-09 21:00:00,0.277,122,0.993073,24.363,0.0
2019-10-09 22:00:00,2.017,340,0.996331,24.363,0.0
2019-10-09 23:00:00,1.908,314,0.997021,24.263,0.0
2019-10-10 00:00:00,3.035,334,0.996035,24.163,0.0142225
2019-10-10 01:00:00,5.012,353,0.995245,23.863,198.06
2019-10-10 02:00:00,6.021,357,0.993962,23.463,368.029
2019-10-10 03:00:00,5.655,358,0.995147,22.963,306.34
2019-10-10 04:00:00,6.347,7,0.993074,22.663,441.322
2019-10-10 05:00:00,6.505,13,0.991988,22.363,477.963
2019-10-10 06:00:00,6.742,7,0.993863,22.913,532.923
2019-10-10 07:00:00,6.97,354,0.995738,23.463,585.796
2019-10-10 08:00:00,6.713,352,0.993172,23.163,525.373
2019-10-10 09:00:00,5.932,355,0.993962,23.663,352.477
2019-10-10 10:00:00,6.248,356,0.998403,24.963,417.167
2019-10-10 11:00:00,5.042,7,0.995934,26.063,200.233
2019-10-10 12:00:00,7.83,38,0.995244,25.763,838.483
2019-10-10 13:00:00,9.945,45,0.995442,24.063,1734.83
2019-10-10 14:00:00,8.077,48,0.994061,23.463,920.523
2019-10-10 15:00:00,7.662,44,0.992678,23.763,789.756
2019-10-10 16:00:00,7.988,39,0.992086,24.863,887.752
2019-10-10 17:00:00,8.117,35,0.992973,25.563,926.756
2019-10-10 18:00:00,7.434,43,0.993368,25.613,714.297
2019-10-10 19:00:00,6.742,60,0.993861,25.663,527.794
2019-10-10 20:00:00,6.258,65,0.99248,25.263,415.923
2019-10-10 21:00:00,5.704,65,0.995441,25.163,312.407
2019-10-10 22:00:00,5.546,49,0.997712,25.163,286.189
2019-10-10 23:00:00,6.762,40,0.996132,25.063,534.946
2019-10-11 00:00:00,6.97,31,0.99327,24.963,581.734
2019-10-11 01:00:00,5.803,29,0.996331,24.663,330.133
2019-10-11 02:00:00,4.3,18,0.993961,24.363,111.725
2019-10-11 03:00:00,4.508,6,0.994159,23.763,137.147
2019-10-11 04:00:00,5.566,3,0.993172,23.163,290.287
2019-10-11 05:00:00,7.207,356,0.993371,22.463,651.822
2019-10-11 06:00:00,6.881,350,0.992384,22.263,565.676
2019-10-11 07:00:00,6.564,351,0.991396,22.063,492.14
2019-10-11 08:00:00,7.444,345,0.992284,22.563,724.669
2019-10-11 09:00:00,5.665,341,0.995937,23.463,307.555
2019-10-11 10:00:00,5.971,355,0.995244,24.963,358.087
2019-10-11 11:00:00,5.803,16,0.995342,26.363,327.929
2019-10-11 12:00:00,6.446,36,0.994452,26.963,457.795
2019-10-11 13:00:00,7.563,53,0.99623,26.863,753.569
2019-10-11 14:00:00,7.385,57,0.992183,26.563,695.896
2019-10-11 15:00:00,7.286,55,0.992479,26.463,665.156
2019-10-11 16:00:00,7.286,66,0.9909,26.163,665.156
2019-10-11 17:00:00,6.614,75,0.991295,25.563,497.347
2019-10-11 18:00:00,5.813,72,0.99169,25.413,329.467
2019-10-11 19:00:00,5.022,59,0.992085,25.263,197.59
2019-10-11 20:00:00,4.063,53,0.992874,25.263,82.4159
2019-10-11 21:00:00,4.864,57,0.993171,25.163,178.893
2019-10-11 22:00:00,5.704,56,0.99406,25.063,312.065
2019-10-11 23:00:00,5.813,51,0.994751,25.063,330.642
2019-10-12 00:00:00,5.665,47,0.993566,25.063,305.419
2019-10-12 01:00:00,4.409,33,0.993073,24.963,124.439
2019-10-12 02:00:00,4.686,31,0.991197,24.663,157.446
2019-10-12 03:00:00,4.666,14,0.992579,24.363,155.492
2019-10-12 04:00:00,5.378,356,0.992778,23.763,257.447
2019-10-12 05:00:00,5.497,345,0.991495,23.163,277.749
2019-10-12 06:00:00,6.12,349,0.991692,23.013,387.464
